warehouse_name,date,storage,next_day_storage
SC39,2023-08-05,2370,2309.0
SC39,2023-08-06,2309,2410.0
SC39,2023-08-07,2410,2573.0
SC39,2023-08-08,2573,2611.0
SC39,2023-08-09,2611,2507.0
SC39,2023-08-10,2507,2502.0
SC39,2023-08-11,2502,2332.0
SC39,2023-08-12,2332,2217.0
SC39,2023-08-13,2217,2485.0
SC39,2023-08-14,2485,2475.0
SC39,2023-08-15,2475,2448.0
SC39,2023-08-16,2448,2418.0
SC39,2023-08-17,2418,2468.0
SC39,2023-08-18,2468,2403.0
SC39,2023-08-19,2403,2330.0
SC39,2023-08-20,2330,2487.0
SC39,2023-08-21,2487,2279.0
SC39,2023-08-22,2279,2554.0
SC39,2023-08-23,2554,2686.0
SC39,2023-08-24,2686,2586.0
SC39,2023-08-25,2586,2533.0
SC39,2023-08-26,2533,2487.0
SC39,2023-08-27,2487,2586.0
SC39,2023-08-28,2586,2558.0
SC39,2023-08-29,2558,2572.0
SC39,2023-08-30,2572,2365.0
SC39,2023-08-31,2365,3385.0
SC39,2023-09-01,3385,2766.0
SC39,2023-09-02,2766,2568.0
SC39,2023-09-03,2568,2575.0
SC39,2023-09-04,2575,2648.0
SC39,2023-09-05,2648,2918.0
SC39,2023-09-06,2918,3246.0
SC39,2023-09-07,3246,2899.0
SC39,2023-09-08,2899,2817.0
SC39,2023-09-09,2817,2327.0
SC39,2023-09-10,2327,2685.0
SC39,2023-09-11,2685,2691.0
SC39,2023-09-12,2691,2792.0
SC39,2023-09-13,2792,2684.0
SC39,2023-09-14,2684,2604.0
SC39,2023-09-15,2604,2557.0
SC39,2023-09-16,2557,2576.0
SC39,2023-09-17,2576,2657.0
SC39,2023-09-18,2657,2786.0
SC39,2023-09-19,2786,2796.0
SC39,2023-09-20,2796,2704.0
SC39,2023-09-21,2704,2704.0
SC39,2023-09-22,2704,2612.0
SC39,2023-09-23,2612,2675.0
SC39,2023-09-24,2675,2983.0
SC39,2023-09-25,2983,2917.0
SC39,2023-09-26,2917,2897.0
SC39,2023-09-27,2897,2860.0
SC39,2023-09-28,2860,2710.0
SC39,2023-09-29,2710,2716.0
SC39,2023-09-30,2716,2513.0
SC39,2023-10-01,2513,2469.0
SC39,2023-10-02,2469,2416.0
SC39,2023-10-03,2416,2349.0
SC39,2023-10-04,2349,2561.0
SC39,2023-10-05,2561,2534.0
SC39,2023-10-06,2534,2648.0
SC39,2023-10-07,2648,2616.0
SC39,2023-10-08,2616,2626.0
SC39,2023-10-09,2626,2594.0
SC39,2023-10-10,2594,2531.0
SC39,2023-10-11,2531,2402.0
SC39,2023-10-12,2402,2388.0
SC39,2023-10-13,2388,2062.0
SC39,2023-10-14,2062,2158.0
SC39,2023-10-15,2158,2261.0
SC39,2023-10-16,2261,2256.0
SC39,2023-10-17,2256,2299.0
SC39,2023-10-18,2299,2509.0
SC39,2023-10-19,2509,2698.0
SC39,2023-10-20,2698,2373.0
SC39,2023-10-21,2373,2091.0
SC39,2023-10-22,2091,3297.0
SC39,2023-10-23,3297,5310.0
SC39,2023-10-24,5310,3293.0
SC39,2023-10-25,3293,3046.0
SC39,2023-10-26,3046,3149.0
SC39,2023-10-27,3149,2942.0
SC39,2023-10-28,2942,2672.0
SC39,2023-10-29,2672,2704.0
SC39,2023-10-30,2704,4148.0
SC39,2023-10-31,4148,8213.0
SC39,2023-11-01,8213,4565.0
SC39,2023-11-02,4565,3292.0
SC39,2023-11-03,3292,3129.0
SC39,2023-11-04,3129,2960.0
SC39,2023-11-05,2960,3029.0
SC39,2023-11-06,3029,3172.0
SC39,2023-11-07,3172,3259.0
SC39,2023-11-08,3259,2998.0
SC39,2023-11-09,2998,4389.0
SC39,2023-11-10,4389,7703.0
SC39,2023-11-11,7703,4876.0
SC39,2023-11-12,4876,2524.0
SC39,2023-11-13,2524,2145.0
SC39,2023-11-14,2145,2247.0
SC39,2023-11-15,2247,2182.0
SC39,2023-11-16,2182,1980.0
SC39,2023-11-17,1980,2067.0
SC39,2023-11-18,2067,1873.0
SC39,2023-11-19,1873,2118.0
SC39,2023-11-20,2118,2260.0
SC39,2023-11-21,2260,2183.0
SC39,2023-11-22,2183,2123.0
SC39,2023-11-23,2123,2225.0
SC39,2023-11-24,2225,2040.0
SC39,2023-11-25,2040,2077.0
SC39,2023-11-26,2077,2243.0
SC39,2023-11-27,2243,2207.0
SC39,2023-11-28,2207,2310.0
SC39,2023-11-29,2310,2410.0
SC39,2023-11-30,2410,
SC4,2023-08-01,17932,17955.0
SC4,2023-08-02,17955,17464.0
SC4,2023-08-03,17464,17762.0
SC4,2023-08-04,17762,17443.0
SC4,2023-08-05,17443,16725.0
SC4,2023-08-06,16725,16266.0
SC4,2023-08-07,16266,16650.0
SC4,2023-08-08,16650,17260.0
SC4,2023-08-09,17260,17040.0
SC4,2023-08-10,17040,16594.0
SC4,2023-08-11,16594,17248.0
SC4,2023-08-12,17248,16368.0
SC4,2023-08-13,16368,16946.0
SC4,2023-08-14,16946,17329.0
SC4,2023-08-15,17329,18687.0
SC4,2023-08-16,18687,18147.0
SC4,2023-08-17,18147,18019.0
SC4,2023-08-18,18019,18795.0
SC4,2023-08-19,18795,18603.0
SC4,2023-08-20,18603,19812.0
SC4,2023-08-21,19812,19489.0
SC4,2023-08-22,19489,19254.0
SC4,2023-08-23,19254,20569.0
SC4,2023-08-24,20569,18862.0
SC4,2023-08-25,18862,21441.0
SC4,2023-08-26,21441,20063.0
SC4,2023-08-27,20063,20041.0
SC4,2023-08-28,20041,20844.0
SC4,2023-08-29,20844,22059.0
SC4,2023-08-30,22059,21919.0
SC4,2023-08-31,21919,23035.0
SC4,2023-09-01,23035,24271.0
SC4,2023-09-02,24271,22733.0
SC4,2023-09-03,22733,21505.0
SC4,2023-09-04,21505,22709.0
SC4,2023-09-05,22709,24621.0
SC4,2023-09-06,24621,23217.0
SC4,2023-09-07,23217,22216.0
SC4,2023-09-08,22216,21980.0
SC4,2023-09-09,21980,20490.0
SC4,2023-09-10,20490,20035.0
SC4,2023-09-11,20035,22126.0
SC4,2023-09-12,22126,21208.0
SC4,2023-09-13,21208,22307.0
SC4,2023-09-14,22307,21518.0
SC4,2023-09-15,21518,23133.0
SC4,2023-09-16,23133,21541.0
SC4,2023-09-17,21541,21893.0
SC4,2023-09-18,21893,22498.0
SC4,2023-09-19,22498,23002.0
SC4,2023-09-20,23002,23037.0
SC4,2023-09-21,23037,23626.0
SC4,2023-09-22,23626,23975.0
SC4,2023-09-23,23975,24150.0
SC4,2023-09-24,24150,22992.0
SC4,2023-09-25,22992,27073.0
SC4,2023-09-26,27073,23975.0
SC4,2023-09-27,23975,21796.0
SC4,2023-09-28,21796,22199.0
SC4,2023-09-29,22199,19501.0
SC4,2023-09-30,19501,18497.0
SC4,2023-10-01,18497,18400.0
SC4,2023-10-02,18400,16874.0
SC4,2023-10-03,16874,18281.0
SC4,2023-10-04,18281,18353.0
SC4,2023-10-05,18353,19023.0
SC4,2023-10-06,19023,20650.0
SC4,2023-10-07,20650,22952.0
SC4,2023-10-08,22952,23496.0
SC4,2023-10-09,23496,24801.0
SC4,2023-10-10,24801,24019.0
SC4,2023-10-11,24019,21978.0
SC4,2023-10-12,21978,20912.0
SC4,2023-10-13,20912,20529.0
SC4,2023-10-14,20529,20304.0
SC4,2023-10-15,20304,20537.0
SC4,2023-10-16,20537,20637.0
SC4,2023-10-17,20637,21198.0
SC4,2023-10-18,21198,20588.0
SC4,2023-10-19,20588,21295.0
SC4,2023-10-20,21295,21326.0
SC4,2023-10-21,21326,20195.0
SC4,2023-10-22,20195,19465.0
SC4,2023-10-23,19465,28382.0
SC4,2023-10-24,28382,27759.0
SC4,2023-10-25,27759,24172.0
SC4,2023-10-26,24172,21982.0
SC4,2023-10-27,21982,23193.0
SC4,2023-10-28,23193,21596.0
SC4,2023-10-29,21596,21589.0
SC4,2023-10-30,21589,25273.0
SC4,2023-10-31,25273,40819.0
SC4,2023-11-01,40819,31414.0
SC4,2023-11-02,31414,27618.0
SC4,2023-11-03,27618,24670.0
SC4,2023-11-04,24670,24277.0
SC4,2023-11-05,24277,25346.0
SC4,2023-11-06,25346,26056.0
SC4,2023-11-07,26056,26577.0
SC4,2023-11-08,26577,25787.0
SC4,2023-11-09,25787,24167.0
SC4,2023-11-10,24167,46224.0
SC4,2023-11-11,46224,44611.0
SC4,2023-11-12,44611,35644.0
SC4,2023-11-13,35644,26394.0
SC4,2023-11-14,26394,29969.0
SC4,2023-11-15,29969,27183.0
SC4,2023-11-16,27183,26440.0
SC4,2023-11-17,26440,25130.0
SC4,2023-11-18,25130,23331.0
SC4,2023-11-19,23331,22344.0
SC4,2023-11-20,22344,24600.0
SC4,2023-11-21,24600,22663.0
SC4,2023-11-22,22663,21360.0
SC4,2023-11-23,21360,21245.0
SC4,2023-11-24,21245,21127.0
SC4,2023-11-25,21127,19621.0
SC4,2023-11-26,19621,20774.0
SC4,2023-11-27,20774,20204.0
SC4,2023-11-28,20204,21652.0
SC4,2023-11-29,21652,21342.0
SC4,2023-11-30,21342,
SC40,2023-08-01,3152,2909.0
SC40,2023-08-02,2909,2788.0
SC40,2023-08-03,2788,2732.0
SC40,2023-08-04,2732,2616.0
SC40,2023-08-05,2616,2549.0
SC40,2023-08-06,2549,2711.0
SC40,2023-08-07,2711,2841.0
SC40,2023-08-08,2841,2805.0
SC40,2023-08-09,2805,2750.0
SC40,2023-08-10,2750,2860.0
SC40,2023-08-11,2860,2779.0
SC40,2023-08-12,2779,2598.0
SC40,2023-08-13,2598,2738.0
SC40,2023-08-14,2738,2877.0
SC40,2023-08-15,2877,2895.0
SC40,2023-08-16,2895,2830.0
SC40,2023-08-17,2830,2989.0
SC40,2023-08-18,2989,2893.0
SC40,2023-08-19,2893,2617.0
SC40,2023-08-20,2617,2899.0
SC40,2023-08-21,2899,2683.0
SC40,2023-08-22,2683,2904.0
SC40,2023-08-23,2904,3118.0
SC40,2023-08-24,3118,3110.0
SC40,2023-08-25,3110,2822.0
SC40,2023-08-26,2822,2831.0
SC40,2023-08-27,2831,2902.0
SC40,2023-08-28,2902,2906.0
SC40,2023-08-29,2906,2773.0
SC40,2023-08-30,2773,2950.0
SC40,2023-08-31,2950,4211.0
SC40,2023-09-01,4211,3278.0
SC40,2023-09-02,3278,3236.0
SC40,2023-09-03,3236,3254.0
SC40,2023-09-04,3254,3188.0
SC40,2023-09-05,3188,3482.0
SC40,2023-09-06,3482,4126.0
SC40,2023-09-07,4126,3511.0
SC40,2023-09-08,3511,3348.0
SC40,2023-09-09,3348,2829.0
SC40,2023-09-10,2829,3220.0
SC40,2023-09-11,3220,3366.0
SC40,2023-09-12,3366,3343.0
SC40,2023-09-13,3343,3281.0
SC40,2023-09-14,3281,3002.0
SC40,2023-09-15,3002,3010.0
SC40,2023-09-16,3010,3010.0
SC40,2023-09-17,3010,3175.0
SC40,2023-09-18,3175,3196.0
SC40,2023-09-19,3196,3327.0
SC40,2023-09-20,3327,3405.0
SC40,2023-09-21,3405,3465.0
SC40,2023-09-22,3465,3426.0
SC40,2023-09-23,3426,3146.0
SC40,2023-09-24,3146,3335.0
SC40,2023-09-25,3335,3531.0
SC40,2023-09-26,3531,3380.0
SC40,2023-09-27,3380,3268.0
SC40,2023-09-28,3268,3196.0
SC40,2023-09-29,3196,3096.0
SC40,2023-09-30,3096,2983.0
SC40,2023-10-01,2983,2772.0
SC40,2023-10-02,2772,2828.0
SC40,2023-10-03,2828,2780.0
SC40,2023-10-04,2780,2717.0
SC40,2023-10-05,2717,2924.0
SC40,2023-10-06,2924,2965.0
SC40,2023-10-07,2965,3020.0
SC40,2023-10-08,3020,2858.0
SC40,2023-10-09,2858,2889.0
SC40,2023-10-10,2889,2903.0
SC40,2023-10-11,2903,2790.0
SC40,2023-10-12,2790,2815.0
SC40,2023-10-13,2815,2754.0
SC40,2023-10-14,2754,2726.0
SC40,2023-10-15,2726,2957.0
SC40,2023-10-16,2957,2913.0
SC40,2023-10-17,2913,2839.0
SC40,2023-10-18,2839,3556.0
SC40,2023-10-19,3556,3760.0
SC40,2023-10-20,3760,3050.0
SC40,2023-10-21,3050,2659.0
SC40,2023-10-22,2659,4498.0
SC40,2023-10-23,4498,7203.0
SC40,2023-10-24,7203,4174.0
SC40,2023-10-25,4174,4006.0
SC40,2023-10-26,4006,4398.0
SC40,2023-10-27,4398,4123.0
SC40,2023-10-28,4123,3549.0
SC40,2023-10-29,3549,3579.0
SC40,2023-10-30,3579,5053.0
SC40,2023-10-31,5053,11616.0
SC40,2023-11-01,11616,6550.0
SC40,2023-11-02,6550,3973.0
SC40,2023-11-03,3973,3946.0
SC40,2023-11-04,3946,3954.0
SC40,2023-11-05,3954,3847.0
SC40,2023-11-06,3847,4274.0
SC40,2023-11-07,4274,4347.0
SC40,2023-11-08,4347,3783.0
SC40,2023-11-09,3783,5510.0
SC40,2023-11-10,5510,11004.0
SC40,2023-11-11,11004,6753.0
SC40,2023-11-12,6753,3395.0
SC40,2023-11-13,3395,2872.0
SC40,2023-11-14,2872,2662.0
SC40,2023-11-15,2662,2667.0
SC40,2023-11-16,2667,2581.0
SC40,2023-11-17,2581,2595.0
SC40,2023-11-18,2595,2609.0
SC40,2023-11-19,2609,2859.0
SC40,2023-11-20,2859,2901.0
SC40,2023-11-21,2901,2811.0
SC40,2023-11-22,2811,2919.0
SC40,2023-11-23,2919,2804.0
SC40,2023-11-24,2804,2745.0
SC40,2023-11-25,2745,2637.0
SC40,2023-11-26,2637,2933.0
SC40,2023-11-27,2933,2929.0
SC40,2023-11-28,2929,2882.0
SC40,2023-11-29,2882,3211.0
SC40,2023-11-30,3211,
SC41,2023-08-01,1714,1741.0
SC41,2023-08-02,1741,1789.0
SC41,2023-08-03,1789,1723.0
SC41,2023-08-04,1723,1654.0
SC41,2023-08-05,1654,1599.0
SC41,2023-08-06,1599,1725.0
SC41,2023-08-07,1725,1712.0
SC41,2023-08-08,1712,1919.0
SC41,2023-08-09,1919,1759.0
SC41,2023-08-10,1759,1764.0
SC41,2023-08-11,1764,1827.0
SC41,2023-08-12,1827,1823.0
SC41,2023-08-13,1823,2003.0
SC41,2023-08-14,2003,1912.0
SC41,2023-08-15,1912,1912.0
SC41,2023-08-16,1912,1942.0
SC41,2023-08-17,1942,1916.0
SC41,2023-08-18,1916,1834.0
SC41,2023-08-19,1834,1856.0
SC41,2023-08-20,1856,2025.0
SC41,2023-08-21,2025,2257.0
SC41,2023-08-22,2257,2133.0
SC41,2023-08-23,2133,108.0
SC41,2023-08-24,108,4418.0
SC41,2023-08-25,4418,3199.0
SC41,2023-08-26,3199,2134.0
SC41,2023-08-27,2134,2215.0
SC41,2023-08-28,2215,2107.0
SC41,2023-08-29,2107,2224.0
SC41,2023-08-30,2224,1956.0
SC41,2023-08-31,1956,1916.0
SC41,2023-09-01,1916,2119.0
SC41,2023-09-02,2119,1954.0
SC41,2023-09-03,1954,2145.0
SC41,2023-09-04,2145,2142.0
SC41,2023-09-05,2142,2083.0
SC41,2023-09-06,2083,2092.0
SC41,2023-09-07,2092,1808.0
SC41,2023-09-08,1808,3073.0
SC41,2023-09-09,3073,2042.0
SC41,2023-09-10,2042,2271.0
SC41,2023-09-11,2271,2190.0
SC41,2023-09-12,2190,2062.0
SC41,2023-09-13,2062,2187.0
SC41,2023-09-14,2187,2051.0
SC41,2023-09-15,2051,1915.0
SC41,2023-09-16,1915,1896.0
SC41,2023-09-17,1896,2051.0
SC41,2023-09-18,2051,1993.0
SC41,2023-09-19,1993,1805.0
SC41,2023-09-20,1805,1748.0
SC41,2023-09-21,1748,1692.0
SC41,2023-09-22,1692,1699.0
SC41,2023-09-23,1699,1722.0
SC41,2023-09-24,1722,1894.0
SC41,2023-09-25,1894,1779.0
SC41,2023-09-26,1779,1845.0
SC41,2023-09-27,1845,1632.0
SC41,2023-09-28,1632,1425.0
SC41,2023-09-29,1425,1473.0
SC41,2023-09-30,1473,1612.0
SC41,2023-10-01,1612,1565.0
SC41,2023-10-02,1565,1562.0
SC41,2023-10-03,1562,1727.0
SC41,2023-10-04,1727,1743.0
SC41,2023-10-05,1743,1859.0
SC41,2023-10-06,1859,2132.0
SC41,2023-10-07,2132,1898.0
SC41,2023-10-08,1898,1801.0
SC41,2023-10-09,1801,1819.0
SC41,2023-10-10,1819,1821.0
SC41,2023-10-11,1821,1769.0
SC41,2023-10-12,1769,1716.0
SC41,2023-10-13,1716,1609.0
SC41,2023-10-14,1609,1511.0
SC41,2023-10-15,1511,1954.0
SC41,2023-10-16,1954,1748.0
SC41,2023-10-17,1748,1674.0
SC41,2023-10-18,1674,1611.0
SC41,2023-10-19,1611,1548.0
SC41,2023-10-20,1548,1393.0
SC41,2023-10-21,1393,1374.0
SC41,2023-10-22,1374,1440.0
SC41,2023-10-23,1440,3888.0
SC41,2023-10-24,3888,2919.0
SC41,2023-10-25,2919,2411.0
SC41,2023-10-26,2411,2454.0
SC41,2023-10-27,2454,2623.0
SC41,2023-10-28,2623,2332.0
SC41,2023-10-29,2332,2437.0
SC41,2023-10-30,2437,3921.0
SC41,2023-10-31,3921,7027.0
SC41,2023-11-01,7027,3143.0
SC41,2023-11-02,3143,2767.0
SC41,2023-11-03,2767,2248.0
SC41,2023-11-04,2248,2124.0
SC41,2023-11-05,2124,2157.0
SC41,2023-11-06,2157,2264.0
SC41,2023-11-07,2264,2148.0
SC41,2023-11-08,2148,2191.0
SC41,2023-11-09,2191,3504.0
SC41,2023-11-10,3504,7352.0
SC41,2023-11-11,7352,4306.0
SC41,2023-11-12,4306,1918.0
SC41,2023-11-13,1918,1505.0
SC41,2023-11-14,1505,1437.0
SC41,2023-11-15,1437,1734.0
SC41,2023-11-16,1734,1382.0
SC41,2023-11-17,1382,1348.0
SC41,2023-11-18,1348,1378.0
SC41,2023-11-19,1378,1602.0
SC41,2023-11-20,1602,1531.0
SC41,2023-11-21,1531,1507.0
SC41,2023-11-22,1507,1585.0
SC41,2023-11-23,1585,1527.0
SC41,2023-11-24,1527,1558.0
SC41,2023-11-25,1558,1484.0
SC41,2023-11-26,1484,1587.0
SC41,2023-11-27,1587,1652.0
SC41,2023-11-28,1652,1654.0
SC41,2023-11-29,1654,1576.0
SC41,2023-11-30,1576,
SC43,2023-08-01,3875,3826.0
SC43,2023-08-02,3826,3131.0
SC43,2023-08-03,3131,2848.0
SC43,2023-08-04,2848,2735.0
SC43,2023-08-05,2735,2754.0
SC43,2023-08-06,2754,2738.0
SC43,2023-08-07,2738,2481.0
SC43,2023-08-08,2481,4961.0
SC43,2023-08-09,4961,4898.0
SC43,2023-08-10,4898,4323.0
SC43,2023-08-11,4323,4124.0
SC43,2023-08-12,4124,3253.0
SC43,2023-08-13,3253,3091.0
SC43,2023-08-14,3091,2922.0
SC43,2023-08-15,2922,2962.0
SC43,2023-08-16,2962,2843.0
SC43,2023-08-17,2843,4243.0
SC43,2023-08-18,4243,3565.0
SC43,2023-08-19,3565,3531.0
SC43,2023-08-20,3531,4183.0
SC43,2023-08-21,4183,3709.0
SC43,2023-08-22,3709,3381.0
SC43,2023-08-23,3381,3263.0
SC43,2023-08-24,3263,3382.0
SC43,2023-08-25,3382,3233.0
SC43,2023-08-26,3233,3277.0
SC43,2023-08-27,3277,3488.0
SC43,2023-08-28,3488,3479.0
SC43,2023-08-29,3479,3320.0
SC43,2023-08-30,3320,3114.0
SC43,2023-08-31,3114,3287.0
SC43,2023-09-01,3287,3314.0
SC43,2023-09-02,3314,3373.0
SC43,2023-09-03,3373,3338.0
SC43,2023-09-04,3338,3195.0
SC43,2023-09-05,3195,3026.0
SC43,2023-09-06,3026,6649.0
SC43,2023-09-07,6649,4011.0
SC43,2023-09-08,4011,4025.0
SC43,2023-09-09,4025,3872.0
SC43,2023-09-10,3872,3049.0
SC43,2023-09-11,3049,3000.0
SC43,2023-09-12,3000,2867.0
SC43,2023-09-13,2867,2835.0
SC43,2023-09-14,2835,2805.0
SC43,2023-09-15,2805,2794.0
SC43,2023-09-16,2794,2871.0
SC43,2023-09-17,2871,2973.0
SC43,2023-09-18,2973,2918.0
SC43,2023-09-19,2918,2898.0
SC43,2023-09-20,2898,3619.0
SC43,2023-09-21,3619,3123.0
SC43,2023-09-22,3123,3036.0
SC43,2023-09-23,3036,3529.0
SC43,2023-09-24,3529,3275.0
SC43,2023-09-25,3275,3221.0
SC43,2023-09-26,3221,2894.0
SC43,2023-09-27,2894,3577.0
SC43,2023-09-28,3577,3026.0
SC43,2023-09-29,3026,3182.0
SC43,2023-09-30,3182,2950.0
SC43,2023-10-01,2950,2868.0
SC43,2023-10-02,2868,2935.0
SC43,2023-10-03,2935,3062.0
SC43,2023-10-04,3062,3276.0
SC43,2023-10-05,3276,3595.0
SC43,2023-10-06,3595,3757.0
SC43,2023-10-07,3757,3004.0
SC43,2023-10-08,3004,2727.0
SC43,2023-10-09,2727,3540.0
SC43,2023-10-10,3540,3264.0
SC43,2023-10-11,3264,3194.0
SC43,2023-10-12,3194,2889.0
SC43,2023-10-13,2889,2696.0
SC43,2023-10-14,2696,2895.0
SC43,2023-10-15,2895,2955.0
SC43,2023-10-16,2955,2860.0
SC43,2023-10-17,2860,2713.0
SC43,2023-10-18,2713,2661.0
SC43,2023-10-19,2661,3026.0
SC43,2023-10-20,3026,2700.0
SC43,2023-10-21,2700,2693.0
SC43,2023-10-22,2693,2723.0
SC43,2023-10-23,2723,4127.0
SC43,2023-10-24,4127,4355.0
SC43,2023-10-25,4355,3590.0
SC43,2023-10-26,3590,3680.0
SC43,2023-10-27,3680,3180.0
SC43,2023-10-28,3180,3007.0
SC43,2023-10-29,3007,3048.0
SC43,2023-10-30,3048,3870.0
SC43,2023-10-31,3870,27478.0
SC43,2023-11-01,27478,10008.0
SC43,2023-11-02,10008,6312.0
SC43,2023-11-03,6312,6853.0
SC43,2023-11-04,6853,4943.0
SC43,2023-11-05,4943,4707.0
SC43,2023-11-06,4707,4748.0
SC43,2023-11-07,4748,4674.0
SC43,2023-11-08,4674,4101.0
SC43,2023-11-09,4101,4016.0
SC43,2023-11-10,4016,19520.0
SC43,2023-11-11,19520,13808.0
SC43,2023-11-12,13808,5728.0
SC43,2023-11-13,5728,3692.0
SC43,2023-11-14,3692,3150.0
SC43,2023-11-15,3150,3115.0
SC43,2023-11-16,3115,3113.0
SC43,2023-11-17,3113,3125.0
SC43,2023-11-18,3125,3160.0
SC43,2023-11-19,3160,3098.0
SC43,2023-11-20,3098,2828.0
SC43,2023-11-21,2828,3525.0
SC43,2023-11-22,3525,2657.0
SC43,2023-11-23,2657,2728.0
SC43,2023-11-24,2728,2928.0
SC43,2023-11-25,2928,2832.0
SC43,2023-11-26,2832,2990.0
SC43,2023-11-27,2990,3014.0
SC43,2023-11-28,3014,2676.0
SC43,2023-11-29,2676,2975.0
SC43,2023-11-30,2975,
SC44,2023-08-01,15734,15370.0
SC44,2023-08-02,15370,15204.0
SC44,2023-08-03,15204,15346.0
SC44,2023-08-04,15346,14669.0
SC44,2023-08-05,14669,13542.0
SC44,2023-08-06,13542,13606.0
SC44,2023-08-07,13606,13701.0
SC44,2023-08-08,13701,14828.0
SC44,2023-08-09,14828,14613.0
SC44,2023-08-10,14613,14227.0
SC44,2023-08-11,14227,13459.0
SC44,2023-08-12,13459,12568.0
SC44,2023-08-13,12568,14203.0
SC44,2023-08-14,14203,14406.0
SC44,2023-08-15,14406,15688.0
SC44,2023-08-16,15688,15465.0
SC44,2023-08-17,15465,15641.0
SC44,2023-08-18,15641,15522.0
SC44,2023-08-19,15522,15716.0
SC44,2023-08-20,15716,16726.0
SC44,2023-08-21,16726,16686.0
SC44,2023-08-22,16686,15389.0
SC44,2023-08-23,15389,15756.0
SC44,2023-08-24,15756,15213.0
SC44,2023-08-25,15213,15095.0
SC44,2023-08-26,15095,14407.0
SC44,2023-08-27,14407,15438.0
SC44,2023-08-28,15438,15755.0
SC44,2023-08-29,15755,15687.0
SC44,2023-08-30,15687,15778.0
SC44,2023-08-31,15778,16252.0
SC44,2023-09-01,16252,16170.0
SC44,2023-09-02,16170,15731.0
SC44,2023-09-03,15731,15861.0
SC44,2023-09-04,15861,15820.0
SC44,2023-09-05,15820,15933.0
SC44,2023-09-06,15933,16369.0
SC44,2023-09-07,16369,15223.0
SC44,2023-09-08,15223,16889.0
SC44,2023-09-09,16889,15361.0
SC44,2023-09-10,15361,15341.0
SC44,2023-09-11,15341,15697.0
SC44,2023-09-12,15697,15412.0
SC44,2023-09-13,15412,15707.0
SC44,2023-09-14,15707,16200.0
SC44,2023-09-15,16200,15683.0
SC44,2023-09-16,15683,14757.0
SC44,2023-09-17,14757,15465.0
SC44,2023-09-18,15465,17064.0
SC44,2023-09-19,17064,16788.0
SC44,2023-09-20,16788,17005.0
SC44,2023-09-21,17005,17139.0
SC44,2023-09-22,17139,16624.0
SC44,2023-09-23,16624,16381.0
SC44,2023-09-24,16381,17668.0
SC44,2023-09-25,17668,18654.0
SC44,2023-09-26,18654,17748.0
SC44,2023-09-27,17748,15473.0
SC44,2023-09-28,15473,14020.0
SC44,2023-09-29,14020,13855.0
SC44,2023-09-30,13855,13198.0
SC44,2023-10-01,13198,12280.0
SC44,2023-10-02,12280,12879.0
SC44,2023-10-03,12879,13495.0
SC44,2023-10-04,13495,14758.0
SC44,2023-10-05,14758,15077.0
SC44,2023-10-06,15077,16565.0
SC44,2023-10-07,16565,17528.0
SC44,2023-10-08,17528,16838.0
SC44,2023-10-09,16838,16920.0
SC44,2023-10-10,16920,17764.0
SC44,2023-10-11,17764,17069.0
SC44,2023-10-12,17069,17458.0
SC44,2023-10-13,17458,16335.0
SC44,2023-10-14,16335,16177.0
SC44,2023-10-15,16177,15827.0
SC44,2023-10-16,15827,17145.0
SC44,2023-10-17,17145,17314.0
SC44,2023-10-18,17314,15344.0
SC44,2023-10-19,15344,16912.0
SC44,2023-10-20,16912,15544.0
SC44,2023-10-21,15544,14705.0
SC44,2023-10-22,14705,15095.0
SC44,2023-10-23,15095,21697.0
SC44,2023-10-24,21697,24242.0
SC44,2023-10-25,24242,19216.0
SC44,2023-10-26,19216,19469.0
SC44,2023-10-27,19469,17238.0
SC44,2023-10-28,17238,16085.0
SC44,2023-10-29,16085,16465.0
SC44,2023-10-30,16465,16366.0
SC44,2023-10-31,16366,34140.0
SC44,2023-11-01,34140,26563.0
SC44,2023-11-02,26563,21500.0
SC44,2023-11-03,21500,20533.0
SC44,2023-11-04,20533,18608.0
SC44,2023-11-05,18608,21083.0
SC44,2023-11-06,21083,20494.0
SC44,2023-11-07,20494,20578.0
SC44,2023-11-08,20578,20501.0
SC44,2023-11-09,20501,18700.0
SC44,2023-11-10,18700,37653.0
SC44,2023-11-11,37653,32427.0
SC44,2023-11-12,32427,25381.0
SC44,2023-11-13,25381,20146.0
SC44,2023-11-14,20146,19642.0
SC44,2023-11-15,19642,18163.0
SC44,2023-11-16,18163,19114.0
SC44,2023-11-17,19114,18456.0
SC44,2023-11-18,18456,16745.0
SC44,2023-11-19,16745,17929.0
SC44,2023-11-20,17929,17253.0
SC44,2023-11-21,17253,17462.0
SC44,2023-11-22,17462,17143.0
SC44,2023-11-23,17143,16670.0
SC44,2023-11-24,16670,15932.0
SC44,2023-11-25,15932,14739.0
SC44,2023-11-26,14739,15878.0
SC44,2023-11-27,15878,16447.0
SC44,2023-11-28,16447,17027.0
SC44,2023-11-29,17027,16945.0
SC44,2023-11-30,16945,
SC46,2023-08-01,2163,1774.0
SC46,2023-08-02,1774,1668.0
SC46,2023-08-03,1668,1738.0
SC46,2023-08-04,1738,2120.0
SC46,2023-08-05,2120,1760.0
SC46,2023-08-06,1760,1778.0
SC46,2023-08-07,1778,2013.0
SC46,2023-08-08,2013,2127.0
SC46,2023-08-09,2127,1908.0
